ngram,f,a,m,sd
sustainable fashion,2,2,1.0,0.0
"fashion ,",1,1,1.0,0.0
providing them,2,2,1.0,0.0
mentorship to,1,1,1.0,0.0
to turn,1,1,1.0,0.0
turn their,1,1,1.0,0.0
their concepts,1,1,1.0,0.0
concepts into,1,1,1.0,0.0
into successful,1,1,1.0,0.0
successful businesses,1,1,1.0,0.0
businesses .,1,1,1.0,0.0
's advanced,1,1,1.0,0.0
advanced telecommunications,1,1,1.0,0.0
telecommunications infrastructure,1,1,1.0,0.0
infrastructure ensures,1,1,1.0,0.0
every citizen,1,1,1.0,0.0
citizen remains,1,1,1.0,0.0
remains connected,1,1,1.0,0.0
connected at,1,1,1.0,0.0
at all,1,1,1.0,0.0
all times,1,1,1.0,0.0
times through,1,1,1.0,0.0
through a,2,2,1.0,0.0
a combination,3,3,1.0,0.0
combination of,3,3,1.0,0.0
"networks ,",1,1,1.0,0.0
", satellite",2,2,1.0,0.0
satellite internet,1,1,1.0,0.0
"access ,",1,1,1.0,0.0
quantum communication,8,2,4.0,3.0
communication systems,2,2,1.0,0.0
systems –,2,2,1.0,0.0
– guaranteeing,1,1,1.0,0.0
guaranteeing unparalleled,1,1,1.0,0.0
unparalleled connectivity,1,1,1.0,0.0
connectivity across,1,1,1.0,0.0
globe .,1,1,1.0,0.0
impressive array,1,1,1.0,0.0
of public,1,1,1.0,0.0
spaces such,1,1,1.0,0.0
as amphitheaters,1,1,1.0,0.0
amphitheaters for,1,1,1.0,0.0
that engage,1,1,1.0,0.0
engage passersby,1,1,1.0,0.0
passersby with,1,1,1.0,0.0
and open-air,3,2,1.5,0.5
open-air markets,1,1,1.0,0.0
markets where,1,1,1.0,0.0
alike can,1,1,1.0,0.0
can discover,1,1,1.0,0.0
discover unique,1,1,1.0,0.0
unique crafts,1,1,1.0,0.0
", delicacies",1,1,1.0,0.0
"delicacies ,",1,1,1.0,0.0
preservation is,1,1,1.0,0.0
its extensive,1,1,1.0,0.0
extensive conservation,1,1,1.0,0.0
efforts throughout,1,1,1.0,0.0
large marine,1,1,1.0,0.0
marine sanctuaturies,1,1,1.0,0.0
sanctuaturies that,1,1,1.0,0.0
that protect,1,1,1.0,0.0
protect endangered,1,1,1.0,0.0
endangered species,1,1,1.0,0.0
promote biodiversity,1,1,1.0,0.0
biodiversity to,2,2,1.0,0.0
to high-altitude,1,1,1.0,0.0
high-altitude gardens,1,1,1.0,0.0
gardens where,1,1,1.0,0.0
where rare,1,1,1.0,0.0
rare plant,1,1,1.0,0.0
plant varieties,1,1,1.0,0.0
varieties thrive,1,1,1.0,0.0
are supported,1,1,1.0,0.0
supported by,1,1,1.0,0.0
robust network,1,1,1.0,0.0
research institutes,1,1,1.0,0.0
institutes dedicated,1,1,1.0,0.0
's ecosystems,5,3,1.6666666666666667,0.9428090415820634
as exploring,1,1,1.0,0.0
for terraforming,1,1,1.0,0.0
terraforming planets,1,1,1.0,0.0
futuria takes,1,1,1.0,0.0
takes pride,1,1,1.0,0.0
diverse culinary,1,1,1.0,0.0
scene that,1,1,1.0,0.0
that draws,1,1,1.0,0.0
draws inspiration,1,1,1.0,0.0
inspiration from,4,3,1.3333333333333333,0.4714045207910317
various cultures,1,1,1.0,0.0
cultures across,2,2,1.0,0.0
– offering,4,3,1.3333333333333333,0.4714045207910317
offering gastronomic,1,1,1.0,0.0
delights ranging,1,1,1.0,0.0
from plant-based,1,1,1.0,0.0
plant-based protein,1,1,1.0,0.0
protein dishes,1,1,1.0,0.0
dishes to,1,1,1.0,0.0
to molecularly,1,1,1.0,0.0
molecularly crafted,1,1,1.0,0.0
crafted beverages,1,1,1.0,0.0
beverages designed,1,1,1.0,0.0
renowned chefs,1,1,1.0,0.0
chefs who,1,1,1.0,0.0
who embrace,1,1,1.0,0.0
embrace innovation,2,1,2.0,0.0
while respecting,2,2,1.0,0.0
respecting time-honored,1,1,1.0,0.0
time-honored traditions,1,1,1.0,0.0
traditions .,3,2,1.5,0.5
's sports,1,1,1.0,0.0
sports facilities,1,1,1.0,0.0
facilities cater,1,1,1.0,0.0
of athletic,1,1,1.0,0.0
athletic pursuits,1,1,1.0,0.0
"pursuits ,",1,1,1.0,0.0
including indoor,1,1,1.0,0.0
indoor arenas,1,1,1.0,0.0
arenas for,1,1,1.0,0.0
for basketball,1,1,1.0,0.0
basketball and,1,1,1.0,0.0
and soccer,1,1,1.0,0.0
"soccer ,",1,1,1.0,0.0
as sprawling,1,1,1.0,0.0
sprawling outdoor,1,1,1.0,0.0
outdoor complexes,1,1,1.0,0.0
that host,1,1,1.0,0.0
host swimming,1,1,1.0,0.0
swimming competitions,1,1,1.0,0.0
"competitions ,",1,1,1.0,0.0
", cycling",1,1,1.0,0.0
cycling races,1,1,1.0,0.0
"races ,",2,2,1.0,0.0
or kite,1,1,1.0,0.0
kite surfing,1,1,1.0,0.0
surfing events,1,1,1.0,0.0
events –,3,2,1.5,0.5
– showcasing,2,1,2.0,0.0
showcasing futuria,3,1,3.0,0.0
to promoting,3,3,1.0,0.0
promoting an,1,1,1.0,0.0
active lifestyle,1,1,1.0,0.0
lifestyle among,1,1,1.0,0.0
its citizens,2,2,1.0,0.0
citizens .,4,3,1.3333333333333333,0.4714045207910317
futuria is,3,1,3.0,0.0
a city,2,1,2.0,0.0
city that,1,1,1.0,0.0
that embraces,2,2,1.0,0.0
embraces the,2,2,1.0,0.0
the arts,2,2,1.0,0.0
and humanities,1,1,1.0,0.0
"humanities ,",2,2,1.0,0.0
hosting regular,1,1,1.0,0.0
regular exhibitions,1,1,1.0,0.0
exhibitions at,1,1,1.0,0.0
at world-class,1,1,1.0,0.0
world-class museums,1,1,1.0,0.0
museums displaying,1,1,1.0,0.0
displaying masterpieces,1,1,1.0,0.0
masterpieces from,1,1,1.0,0.0
from renowned,1,1,1.0,0.0
renowned artists,1,1,1.0,0.0
artists across,1,1,1.0,0.0
across history,1,1,1.0,0.0
as contemporary,1,1,1.0,0.0
talents who,1,1,1.0,0.0
who push,1,1,1.0,0.0
of artistic,7,2,3.5,2.5
artistic expression,17,3,5.666666666666667,4.496912521077347
expression through,1,1,1.0,0.0
through digital,1,1,1.0,0.0
digital mediums,1,1,1.0,0.0
mediums or,1,1,1.0,0.0
or mixed,1,1,1.0,0.0
futuria foundation,1,1,1.0,0.0
foundation serves,1,1,1.0,0.0
an umbrella,1,1,1.0,0.0
umbrella organization,1,1,1.0,0.0
organization for,1,1,1.0,0.0
various charities,1,1,1.0,0.0
charities and,1,1,1.0,0.0
and nonprofit,1,1,1.0,0.0
nonprofit groups,1,1,1.0,0.0
groups that,1,1,1.0,0.0
that work,1,1,1.0,0.0
improve the,2,2,1.0,0.0
people both,1,1,1.0,0.0
both within,2,2,1.0,0.0
within and,2,2,1.0,0.0
these organizations,1,1,1.0,0.0
organizations engage,1,1,1.0,0.0
in humanitarian,1,1,1.0,0.0
humanitarian efforts,1,1,1.0,0.0
protection initiatives,2,2,1.0,0.0
or educational,1,1,1.0,0.0
educational outreach,2,2,1.0,0.0
outreach programs,3,3,1.0,0.0
– ensnaring,1,1,1.0,0.0
ensnaring futuria,1,1,1.0,0.0
futuria as,1,1,1.0,0.0
advanced urban,1,1,1.0,0.0
urban center,1,1,1.0,0.0
center ;,1,1,1.0,0.0
it embodies,2,2,1.0,0.0
embodies the,1,1,1.0,0.0
aspirations and,1,1,1.0,0.0
and dreams,1,1,1.0,0.0
dreams of,1,1,1.0,0.0
of millions,1,1,1.0,0.0
millions who,1,1,1.0,0.0
who envisioned,1,1,1.0,0.0
envisioned a,1,1,1.0,0.0
humanity lives,1,1,1.0,0.0
lives in,1,1,1.0,0.0
nature while,1,1,1.0,0.0
while harnessing,2,2,1.0,0.0
harnessing technology,2,2,1.0,0.0
create meaningful,1,1,1.0,0.0
meaningful experiences,1,1,1.0,0.0
", foster",1,1,1.0,0.0
"cultures ,",1,1,1.0,0.0
and nurture,1,1,1.0,0.0
nurture our,1,1,1.0,0.0
its soaring,1,1,1.0,0.0
soaring skyline,1,1,1.0,0.0
skyline that,1,1,1.0,0.0
that pays,1,1,1.0,0.0
pays homage,1,1,1.0,0.0
homage to,2,1,2.0,0.0
beauty through,1,1,1.0,0.0
through architectural,1,1,1.0,0.0
"marvels ,",1,1,1.0,0.0
its vibrant,4,3,1.3333333333333333,0.4714045207910317
vibrant streets,1,1,1.0,0.0
streets pulsating,1,1,1.0,0.0
pulsating with,1,1,1.0,0.0
life –,3,1,3.0,0.0
futuria stands,1,1,1.0,0.0
boundless possibilities,1,1,1.0,0.0
possibilities of,1,1,1.0,0.0
ingenuity when,1,1,1.0,0.0
when driven,1,1,1.0,0.0
by compassion,1,1,1.0,0.0
"compassion ,",1,1,1.0,0.0
", foresight",1,1,1.0,0.0
"foresight ,",1,1,1.0,0.0
unwavering belief,1,1,1.0,0.0
", futuria",17,1,17.0,0.0
is more,3,3,1.0,0.0
city ;,1,1,1.0,0.0
it 's,2,2,1.0,0.0
's a,2,2,1.0,0.0
a paradigm-shifting,1,1,1.0,0.0
paradigm-shifting concept,1,1,1.0,0.0
concept that,2,2,1.0,0.0
challenges us,1,1,1.0,0.0
– inspiring,1,1,1.0,0.0
inspiring generations,2,2,1.0,0.0
of dreamers,1,1,1.0,0.0
dreamers to,1,1,1.0,0.0
while staying,1,1,1.0,0.0
staying grounded,1,1,1.0,0.0
in reverence,1,1,1.0,0.0
expansion era,1,1,1.0,0.0
era -,1,1,1.0,0.0
- futuria,1,1,1.0,0.0
's bold,1,1,1.0,0.0
bold leap,1,1,1.0,0.0
leap into,1,1,1.0,0.0
into interplanetary,1,1,1.0,0.0
interplanetary colonization,1,1,1.0,0.0
colonization as,1,1,1.0,0.0
futuria continues,6,1,6.0,0.0
epicenter of,1,1,1.0,0.0
while embarking,1,1,1.0,0.0
embarking on,3,2,1.5,0.5
a daring,1,1,1.0,0.0
daring new,1,1,1.0,0.0
new mission,1,1,1.0,0.0
mission to,2,2,1.0,0.0
expand beyond,1,1,1.0,0.0
their advanced,1,1,1.0,0.0
", futurians",8,1,8.0,0.0
futurians set,2,1,2.0,0.0
establish colonies,1,1,1.0,0.0
system –,3,1,3.0,0.0
forever altering,2,2,1.0,0.0
altering humanity,1,1,1.0,0.0
first interplanetary,1,1,1.0,0.0
interplanetary expedition,1,1,1.0,0.0
expedition is,1,1,1.0,0.0
is launched,1,1,1.0,0.0
launched from,1,1,1.0,0.0
from futuria,1,1,1.0,0.0
"futuria ,",1,1,1.0,0.0
", en",1,1,1.0,0.0
en route,1,1,1.0,0.0
route to,1,1,1.0,0.0
mars where,1,1,1.0,0.0
they will,4,4,1.0,0.0
will construct,1,1,1.0,0.0
construct an,1,1,1.0,0.0
an initial,1,1,1.0,0.0
initial colony,1,1,1.0,0.0
colony dubbed,1,1,1.0,0.0
`` new,2,1,2.0,0.0
new genesis,2,1,2.0,0.0
genesis .,1,1,1.0,0.0
'' equipped,1,1,1.0,0.0
state-of-the-art life,1,1,1.0,0.0
and robotic,1,1,1.0,0.0
robotic assistants,1,1,1.0,0.0
"assistants ,",1,1,1.0,0.0
pioneering futurians,1,1,1.0,0.0
futurians begin,1,1,1.0,0.0
begin terraforming,1,1,1.0,0.0
efforts on,2,2,1.0,0.0
interplanetary citizens,1,1,1.0,0.0
", back",1,1,1.0,0.0
thrive as,1,1,1.0,0.0
city unveils,1,1,1.0,0.0
unveils its,1,1,1.0,0.0
its latest,1,1,1.0,0.0
latest project,1,1,1.0,0.0
project –,1,1,1.0,0.0
expansive underwater,1,1,1.0,0.0
underwater research,1,1,1.0,0.0
facility named,1,1,1.0,0.0
`` aquanexus,1,1,1.0,0.0
aquanexus '',1,1,1.0,0.0
'' nestled,1,1,1.0,0.0
nestled beneath,1,1,1.0,0.0
ocean .,1,1,1.0,0.0
. aquanexus,1,1,1.0,0.0
aquanexus is,1,1,1.0,0.0
is dedicated,2,2,1.0,0.0
studying marine,1,1,1.0,0.0
marine ecosystems,14,4,3.5,2.0615528128088303
ecosystems and,4,4,1.0,0.0
sustainable aquaculture,3,2,1.5,0.5
aquaculture techniques,1,1,1.0,0.0
that earth,2,1,2.0,0.0
's oceans,6,3,2.0,1.4142135623730951
oceans remain,1,1,1.0,0.0
remain a,1,1,1.0,0.0
vibrant source,1,1,1.0,0.0
martian counterparts,1,1,1.0,0.0
"counterparts ,",1,1,1.0,0.0
futuria establishes,2,1,2.0,0.0
establishes the,1,1,1.0,0.0
the lunar,1,1,1.0,0.0
lunar development,1,1,1.0,0.0
development authority,1,1,1.0,0.0
authority (,1,1,1.0,0.0
( lda,1,1,1.0,0.0
lda ),1,1,1.0,0.0
) –,1,1,1.0,0.0
organization tasked,1,1,1.0,0.0
tasked with,2,2,1.0,0.0
with creating,1,1,1.0,0.0
creating self-sufficient,1,1,1.0,0.0
self-sufficient moon,1,1,1.0,0.0
moon bases,1,1,1.0,0.0
bases and,1,1,1.0,0.0
and exploring,1,1,1.0,0.0
potential resources,1,1,1.0,0.0
resources available,1,1,1.0,0.0
in lunar,1,1,1.0,0.0
lunar soil,1,1,1.0,0.0
initiatives propel,1,1,1.0,0.0
propel earth,1,1,1.0,0.0
a multi-planetary,1,1,1.0,0.0
multi-planetary civilization,1,1,1.0,0.0
these interstellar,1,1,1.0,0.0
interstellar endeavors,1,1,1.0,0.0
futuria celebrates,1,1,1.0,0.0
celebrates its,2,1,2.0,0.0
its 10th,1,1,1.0,0.0
10th anniversary,1,1,1.0,0.0
anniversary by,1,1,1.0,0.0
by hosting,1,1,1.0,0.0
hosting the,1,1,1.0,0.0
the inaugural,1,1,1.0,0.0
inaugural ``,1,1,1.0,0.0
global innovation,1,1,1.0,0.0
innovation summit,1,1,1.0,0.0
summit .,1,1,1.0,0.0
the event,2,1,2.0,0.0
event attracts,1,1,1.0,0.0
attracts visionaries,1,1,1.0,0.0
visionaries and,1,1,1.0,0.0
and thought,1,1,1.0,0.0
leaders from,1,1,1.0,0.0
share ideas,1,1,1.0,0.0
"ideas ,",2,2,1.0,0.0
forge partnerships,1,1,1.0,0.0
and lay,1,1,1.0,0.0
future collaborative,1,1,1.0,0.0
network undergoes,1,1,1.0,0.0
undergoes a,1,1,1.0,0.0
a major,1,1,1.0,0.0
major overhaul,1,1,1.0,0.0
overhaul as,1,1,1.0,0.0
it introduces,1,1,1.0,0.0
introduces ``,1,1,1.0,0.0
`` maglev,1,1,1.0,0.0
maglev hyperloop,1,1,1.0,0.0
hyperloop '',1,1,1.0,0.0
'' –,1,1,1.0,0.0
– high-speed,1,1,1.0,0.0
trains capable,1,1,1.0,0.0
reaching unprecedented,1,1,1.0,0.0
unprecedented velocities,1,1,1.0,0.0
velocities between,1,1,1.0,0.0
between cities,1,1,1.0,0.0
cities on,1,1,1.0,0.0
orbital stations,1,1,1.0,0.0
stations in,1,1,1.0,0.0
revolutionary mode,1,1,1.0,0.0
mode of,1,1,1.0,0.0
of travel,1,1,1.0,0.0
travel shrinks,1,1,1.0,0.0
shrinks distances,1,1,1.0,0.0
"distances ,",2,2,1.0,0.0
", bringing",1,1,1.0,0.0
bringing the,1,1,1.0,0.0
galaxy closer,1,1,1.0,0.0
growing influence,1,1,1.0,0.0
several nations,1,1,1.0,0.0
nations join,2,1,2.0,0.0
new intergovernmental,1,1,1.0,0.0
intergovernmental organization,1,1,1.0,0.0
organization –,1,1,1.0,0.0
united planetary,3,1,3.0,0.0
planetary alliance,3,1,3.0,0.0
alliance (,2,1,2.0,0.0
( upa,2,1,2.0,0.0
upa ),2,1,2.0,0.0
the upa,3,1,3.0,0.0
upa facilitates,1,1,1.0,0.0
facilitates international,1,1,1.0,0.0
cooperation in,2,2,1.0,0.0
development while,4,4,1.0,0.0
while enscuing,1,1,1.0,0.0
enscuing peaceful,1,1,1.0,0.0
peaceful relations,1,1,1.0,0.0
relations among,1,1,1.0,0.0
its member,1,1,1.0,0.0
member states,5,1,5.0,0.0
"states ,",2,1,2.0,0.0
principles upon,1,1,1.0,0.0
which futuria,1,1,1.0,0.0
futuria was,1,1,1.0,0.0
was founded,2,2,1.0,0.0
founded .,1,1,1.0,0.0
genesis flourishes,1,1,1.0,0.0
flourishes on,1,1,1.0,0.0
researchers make,1,1,1.0,0.0
– subsurface,1,1,1.0,0.0
subsurface ice,1,1,1.0,0.0
ice reservoirs,1,1,1.0,0.0
reservoirs that,1,1,1.0,0.0
could sustainably,1,1,1.0,0.0
sustainably support,1,1,1.0,0.0
support larger,1,1,1.0,0.0
larger populations,1,1,1.0,0.0
populations in,1,1,1.0,0.0
the revelation,1,1,1.0,0.0
revelation sparks,1,1,1.0,0.0
sparks global,1,1,1.0,0.0
interest and,1,1,1.0,0.0
and renewed,1,1,1.0,0.0
renewed investment,1,1,1.0,0.0
investment into,1,1,1.0,0.0
into martian,1,1,1.0,0.0
martian colonization,1,1,1.0,0.0
efforts as,1,1,1.0,0.0
as deep,1,1,1.0,0.0
exploration initiatives,1,1,1.0,0.0
initiatives beyond,1,1,1.0,0.0
's boundaries,2,2,1.0,0.0
celebrate futuria,1,1,1.0,0.0
an awe-inspiring,1,1,1.0,0.0
awe-inspiring structure,1,1,1.0,0.0
structure known,1,1,1.0,0.0
the nexus,3,2,1.5,0.5
nexus tower,2,1,2.0,0.0
tower '',1,1,1.0,0.0
is erected,1,1,1.0,0.0
erected at,1,1,1.0,0.0
center .,1,1,1.0,0.0
the 1000-story,1,1,1.0,0.0
1000-story skyscraper,1,1,1.0,0.0
skyscraper stands,1,1,1.0,0.0
stands tall,2,2,1.0,0.0
tall as,1,1,1.0,0.0
resilience –,2,2,1.0,0.0
– encapsulating,1,1,1.0,0.0
encapsulating centuries,1,1,1.0,0.0
centuries of,1,1,1.0,0.0
while reaching,1,1,1.0,0.0
reaching toward,1,1,1.0,0.0
stars above,1,1,1.0,0.0
above .,1,1,1.0,0.0
"feat ,",1,1,1.0,0.0
futuria engineers,1,1,1.0,0.0
engineers develop,1,1,1.0,0.0
develop ``,1,1,1.0,0.0
the orion,2,1,2.0,0.0
orion project,2,1,2.0,0.0
project '',1,1,1.0,0.0
revolutionary propulsion,1,1,1.0,0.0
of enabling,1,1,1.0,0.0
enabling faster-than-light,1,1,1.0,0.0
faster-than-light space,1,1,1.0,0.0
travel through,1,1,1.0,0.0
through wormhole,1,1,1.0,0.0
wormhole technology,1,1,1.0,0.0
breakthrough paves,1,1,1.0,0.0
paves the,2,2,1.0,0.0
potential contact,1,1,1.0,0.0
contact with,2,2,1.0,0.0
with extraterrestrial,2,1,2.0,0.0
extraterrestrial civilizations,2,2,1.0,0.0
civilizations in,1,1,1.0,0.0
in distant,2,2,1.0,0.0
galaxies .,2,2,1.0,0.0
influence grows,1,1,1.0,0.0
"grows ,",2,1,2.0,0.0
its responsibility,1,1,1.0,0.0
to lead,3,2,1.5,0.5
lead humanity,1,1,1.0,0.0
city becomes,2,1,2.0,0.0
active participant,1,1,1.0,0.0
participant in,1,1,1.0,0.0
shaping galactic,1,1,1.0,0.0
galactic policy,1,1,1.0,0.0
policy through,1,1,1.0,0.0
through upa,1,1,1.0,0.0
upa negotiations,1,1,1.0,0.0
negotiations while,1,1,1.0,0.0
continuing its,1,1,1.0,0.0
stewardship both,1,1,1.0,0.0
both on,1,1,1.0,0.0
and across,1,1,1.0,0.0
futurians embark,1,1,1.0,0.0
on another,3,3,1.0,0.0
another ambitious,1,1,1.0,0.0
ambitious endeavor,2,2,1.0,0.0
endeavor –,1,1,1.0,0.0
– constructing,1,1,1.0,0.0
constructing ``,1,1,1.0,0.0
`` eden,1,1,1.0,0.0
a self-sustaining,1,1,1.0,0.0
self-sustaining habitat,1,1,1.0,0.0
habitat on,1,1,1.0,0.0
on europa,1,1,1.0,0.0
"europa ,",2,2,1.0,0.0
", jupiter",1,1,1.0,0.0
jupiter 's,2,2,1.0,0.0
's icy,1,1,1.0,0.0
icy moon,1,1,1.0,0.0
. eden,1,1,1.0,0.0
eden serves,1,1,1.0,0.0
flourish in,1,1,1.0,0.0
in even,1,1,1.0,0.0
most challenging,1,1,1.0,0.0
challenging environments,1,1,1.0,0.0
while expanding,2,1,2.0,0.0
expanding our,1,1,1.0,0.0
our reach,2,1,2.0,0.0
reach throughout,1,1,1.0,0.0
extraordinary developments,1,1,1.0,0.0
"developments ,",2,1,2.0,0.0
foster unity,2,2,1.0,0.0
populations –,1,1,1.0,0.0
that as,1,1,1.0,0.0
we venture,2,1,2.0,0.0
we remain,1,1,1.0,0.0
remain grounded,1,1,1.0,0.0
in compassprise,1,1,1.0,0.0
"compassprise ,",1,1,1.0,0.0
for one,3,3,1.0,0.0
another .,2,2,1.0,0.0
project proves,2,1,2.0,0.0
proves successful,2,1,2.0,0.0
successful during,2,1,2.0,0.0
during its,1,1,1.0,0.0
first test,1,1,1.0,0.0
test flight,1,1,1.0,0.0
"flight ,",1,1,1.0,0.0
marking the,1,1,1.0,0.0
era where,2,2,1.0,0.0
humanity is,1,1,1.0,0.0
longer confined,1,1,1.0,0.0
confined to,3,2,1.5,0.5
planet or,3,2,1.5,0.5
even our,2,2,1.0,0.0
. futurians,2,1,2.0,0.0
set their,1,1,1.0,0.0
on alpha,1,1,1.0,0.0
alpha centauri,10,1,10.0,0.0
centauri –,3,1,3.0,0.0
an exoplanetary,1,1,1.0,0.0
exoplanetary system,1,1,1.0,0.0
system located,1,1,1.0,0.0
located 4,1,1,1.0,0.0
4 light-years,1,1,1.0,0.0
light-years away,2,1,2.0,0.0
in anticipation,3,2,1.5,0.5
anticipation of,2,2,1.0,0.0
this historic,1,1,1.0,0.0
historic voyage,1,1,1.0,0.0
futuria launches,1,1,1.0,0.0
launches ``,1,1,1.0,0.0
odyssey project,2,1,2.0,0.0
comprehensive research,1,1,1.0,0.0
research initiative,1,1,1.0,0.0
initiative that,1,1,1.0,0.0
that studies,1,1,1.0,0.0
studies the,1,1,1.0,0.0
potential challenges,2,2,1.0,0.0
opportunities of,1,1,1.0,0.0
this project,1,1,1.0,0.0
project lays,1,1,1.0,0.0
lays the,1,1,1.0,0.0
future expeditions,1,1,1.0,0.0
to alpha,2,1,2.0,0.0
centauri as,1,1,1.0,0.0
as other,1,1,1.0,0.0
other promising,1,1,1.0,0.0
promising exoplanetary,1,1,1.0,0.0
exoplanetary systems,1,1,1.0,0.0
reach .,1,1,1.0,0.0
legacy grows,1,1,1.0,0.0
's geopolitical,1,1,1.0,0.0
geopolitical landscape,1,1,1.0,0.0
vital mediator,1,1,1.0,0.0
mediator in,1,1,1.0,0.0
in resolving,1,1,1.0,0.0
resolving disputes,1,1,1.0,0.0
disputes among,1,1,1.0,0.0
international spirit,1,1,1.0,0.0
cooperation that,1,1,1.0,0.0
transcends traditional,2,2,1.0,0.0
traditional borders,1,1,1.0,0.0
borders –,2,2,1.0,0.0
to drive,5,3,1.6666666666666667,0.9428090415820634
drive innovation,2,2,1.0,0.0
progress at,1,1,1.0,0.0
at home,1,1,1.0,0.0
and abroad,1,1,1.0,0.0
abroad .,1,1,1.0,0.0
surrounding interstellar,1,1,1.0,0.0
futurians remain,1,1,1.0,0.0
remain steadfast,3,2,1.5,0.5
steadfast in,5,3,1.6666666666666667,0.4714045207910317
preserving earth,4,3,1.3333333333333333,0.4714045207910317
they introduce,1,1,1.0,0.0
introduce advanced,1,1,1.0,0.0
artificial photosynthesis,1,1,1.0,0.0
photosynthesis and,1,1,1.0,0.0
and carbon,3,3,1.0,0.0
carbon capture,6,3,2.0,0.816496580927726
capture systems,1,1,1.0,0.0
reduce greenhouse,1,1,1.0,0.0
emissions on,1,1,1.0,0.0
scale –,1,1,1.0,0.0
planet remains,1,1,1.0,0.0
remains habitable,1,1,1.0,0.0
habitable as,1,1,1.0,0.0
humanity expands,1,1,1.0,0.0
its horizons,1,1,1.0,0.0
their historic,1,1,1.0,0.0
historic journey,1,1,1.0,0.0
"centauri ,",4,1,4.0,0.0
futurians launch,1,1,1.0,0.0
launch ``,1,1,1.0,0.0
the phoenix,3,2,1.5,0.5
phoenix project,2,1,2.0,0.0
'' an,2,1,2.0,0.0
ambitious venture,1,1,1.0,0.0
venture that,1,1,1.0,0.0
create self-sustaining,1,1,1.0,0.0
ecosystems within,1,1,1.0,0.0
a spacecraft,1,1,1.0,0.0
spacecraft –,1,1,1.0,0.0
ensuring crew,1,1,1.0,0.0
crew members,3,2,1.5,0.5
members remain,1,1,1.0,0.0
remain healthy,1,1,1.0,0.0
resilient throughout,1,1,1.0,0.0
throughout their,4,3,1.3333333333333333,0.4714045207910317
their interstellar,2,2,1.0,0.0
voyage .,1,1,1.0,0.0
project gains,1,1,1.0,0.0
gains momentum,1,1,1.0,0.0
"momentum ,",1,1,1.0,0.0
futurians make,1,1,1.0,0.0
make another,1,1,1.0,0.0
an asteroid,1,1,1.0,0.0
asteroid rich,1,1,1.0,0.0
in precious,1,1,1.0,0.0
precious metals,3,2,1.5,0.5
metals that,1,1,1.0,0.0
could fuel,1,1,1.0,0.0
fuel humanity,1,1,1.0,0.0
's expansion,1,1,1.0,0.0
stars while,1,1,1.0,0.0
sustainable source,1,1,1.0,0.0
materials for,3,3,1.0,0.0
its off-world,2,1,2.0,0.0
off-world colonies,2,1,2.0,0.0
this resource,1,1,1.0,0.0
resource becomes,1,1,1.0,0.0
becomes integral,1,1,1.0,0.0
integral to,3,3,1.0,0.0
to future,1,1,1.0,0.0
future space,1,1,1.0,0.0
missions as,1,1,1.0,0.0
as supporting,1,1,1.0,0.0
supporting technological,1,1,1.0,0.0
advancements on,1,1,1.0,0.0
planets .,2,2,1.0,0.0
to overcoming,1,1,1.0,0.0
overcoming the,1,1,1.0,0.0
the health,2,2,1.0,0.0
and safety,2,2,1.0,0.0
who venture,2,2,1.0,0.0
venture beyond,1,1,1.0,0.0
commitment that,2,1,2.0,0.0
example for,3,2,1.5,0.5
futurians take,1,1,1.0,0.0
take their,1,1,1.0,0.0
their first,2,1,2.0,0.0
steps toward,2,2,1.0,0.0
toward alpha,1,1,1.0,0.0
", embarking",1,1,1.0,0.0
an epic,1,1,1.0,0.0
epic journey,1,1,1.0,0.0
establish humanity,1,1,1.0,0.0
's presence,4,2,2.0,1.0
interstellar space,1,1,1.0,0.0
these missions,1,1,1.0,0.0
missions will,1,1,1.0,0.0
will forever,1,1,1.0,0.0
forever change,1,1,1.0,0.0
change the,1,1,1.0,0.0
we view,1,1,1.0,0.0
view ourselves,1,1,1.0,0.0
ourselves and,1,1,1.0,0.0
universe –,3,2,1.5,0.5
– redefining,1,1,1.0,0.0
redefining what,1,1,1.0,0.0
it means,3,1,3.0,0.0
a part,2,2,1.0,0.0
this vast,6,3,2.0,0.0
tapestry known,3,1,3.0,0.0
as life,4,2,2.0,1.0
journey toward,5,5,1.0,0.0
toward becoming,1,1,1.0,0.0
becoming an,2,2,1.0,0.0
interplanetary civilization,4,1,4.0,0.0
"civilization ,",2,1,2.0,0.0
progress throughout,1,1,1.0,0.0
that humanity,3,3,1.0,0.0
legacy lives,1,1,1.0,0.0
lives on,2,2,1.0,0.0
on for,1,1,1.0,0.0
come as,1,1,1.0,0.0
as futurians,2,1,2.0,0.0
futurians establish,1,1,1.0,0.0
establish their,1,1,1.0,0.0
in alpha,1,1,1.0,0.0
they name,1,1,1.0,0.0
name it,1,1,1.0,0.0
it ``,1,1,1.0,0.0
new horizon,7,1,7.0,0.0
horizon .,1,1,1.0,0.0
the settlement,1,1,1.0,0.0
settlement thrives,1,1,1.0,0.0
under careful,1,1,1.0,0.0
careful planning,1,1,1.0,0.0
", utilizing",2,2,1.0,0.0
utilizing technology,1,1,1.0,0.0
technology pioneered,1,1,1.0,0.0
pioneered on,1,1,1.0,0.0
earth such,1,1,1.0,0.0
advanced hydroponic,1,1,1.0,0.0
hydroponic farms,1,1,1.0,0.0
energy-efficient structures,1,1,1.0,0.0
